x,y,z,c,t
6,35,124,7,6
110,59,83,9,3
44,39,34,7,4
21,113,121,8,4
81,105,30,2,1
127,45,27,6,6
106,110,142,6,1
139,48,59,3,3
138,71,31,7,5
14,99,45,4,2
1,120,117,8,4
141,73,150,4,1
69,136,111,1,1
22,108,13,8,6
147,99,45,4,2
91,48,8,10,7
68,62,114,8,4
124,13,84,7,3
93,53,25,8,4
111,109,130,4,3
112,126,98,8,6
19,139,45,6,2
9,57,113,8,3
80,24,1,8,7
39,100,128,6,6
111,23,73,6,3
9,125,136,6,3
15,60,116,6,6
146,149,18,7,4
74,128,37,8,7
116,144,147,0,0
59,134,24,3,2
42,140,66,4,1
58,85,8,3,1
26,95,125,9,6
27,8,106,10,6
64,120,1,4,3
57,6,141,6,2
23,38,35,5,3
35,148,66,7,8
112,94,57,6,2
9,64,106,6,2
94,113,73,6,7
36,62,35,9,5
146,7,43,6,4
92,12,56,6,7
116,132,71,7,6
65,96,142,2,1
137,146,56,3,2
93,104,69,6,3
53,132,132,8,7
19,9,101,2,2
129,19,26,6,3
81,18,150,3,2
124,70,123,8,6
61,2,37,8,6
99,19,81,8,4
58,72,59,8,7
83,8,58,6,4
123,147,115,4,5
9,13,23,6,3
144,27,90,7,4
2,134,9,7,4
149,103,42,7,4
39,50,65,3,2
94,140,126,5,4
126,148,117,4,1
6,98,96,8,4
135,74,31,2,1
95,116,11,3,2
17,50,7,0,0
57,96,109,7,3
20,91,145,5,2
17,101,52,1,1
59,36,21,2,2
79,81,60,7,3
87,8,50,5,4
78,117,58,5,2
5,24,124,6,3
81,76,70,8,8
141,87,150,6,4
150,14,148,5,4
115,51,109,8,4
8,1,107,7,2
76,81,133,8,3
102,147,7,3,2
19,95,104,4,3
78,88,45,0,0
19,27,121,6,4
148,50,80,4,5
53,70,147,8,6
16,145,105,6,5
27,132,148,8,7
34,146,17,7,6
138,94,61,8,3
39,31,45,5,2
98,22,132,3,3
86,4,99,5,3
59,104,111,6,2
74,40,23,6,5
138,108,9,8,8
30,99,62,8,9
148,65,17,0,0
45,27,40,5,3
148,129,23,7,1
2,41,126,8,5
3,133,89,5,4
74,105,87,1,0
97,103,117,2,2
40,110,63,4,2
141,19,93,4,1
108,4,124,6,4
31,126,24,8,6
83,33,29,0,0
27,73,6,4,3
24,120,46,1,0
106,72,76,6,3
24,69,123,5,0
32,75,73,8,3
69,24,31,4,1
41,134,57,6,4
78,125,128,5,5
7,53,111,3,3
60,114,71,8,8
90,142,84,5,3
68,68,70,6,5
71,106,32,5,2
122,121,65,3,2
17,70,17,7,3
32,102,54,3,3
122,15,115,3,1
84,102,7,6,2
131,9,147,4,0
27,50,107,5,3
23,83,86,3,3
145,133,54,5,6
8,30,78,6,3
25,30,49,4,2
107,71,87,8,4
134,43,7,4,3
3,88,55,8,4
4,119,101,5,3
52,18,129,9,5
32,74,122,4,1
135,5,7,2,1
60,33,44,4,2
36,130,81,8,3
115,77,98,8,5
85,115,70,8,10
104,84,19,6,2
132,54,150,7,3
6,101,81,8,4
73,24,6,7,4
87,55,3,6,3
94,9,7,8,6
43,33,72,8,9
1,41,140,5,2
8,147,79,6,6
103,105,47,6,4
130,116,81,4,1
115,131,105,5,4
17,142,132,5,2
18,21,104,6,6
74,68,124,8,4
7,19,55,6,4
86,89,60,8,4
81,122,3,8,2
127,28,81,6,2
143,104,91,7,3
1,97,89,3,1
53,51,145,2,1
37,41,114,6,2
81,97,77,5,3
62,91,114,6,7
80,51,55,2,1
116,137,44,0,0
13,146,140,3,3
111,74,139,2,2
74,101,129,8,7
14,120,105,6,2
126,138,129,8,3
115,61,84,9,7
12,28,23,8,9
61,58,44,3,4
123,10,82,5,4
24,116,77,8,4
31,103,91,4,3
84,58,132,7,4
119,107,113,6,3
48,27,39,6,3
81,101,14,8,8
90,74,77,0,0
2,118,93,7,7
127,26,33,6,5
100,34,27,5,5
133,48,42,2,1
96,2,34,3,2
35,125,117,7,4
97,113,69,3,1
146,45,13,5,3
64,34,69,1,1
146,55,14,6,8
13,7,138,4,2
12,103,138,8,4
2,72,21,6,6
88,22,67,8,4
62,93,71,6,3
129,71,53,2,2
92,116,105,3,2
72,88,35,6,6
116,43,64,4,3
128,32,53,6,5
87,1,77,7,2
127,76,4,6,3
132,28,35,7,3
119,141,65,7,1
100,95,12,5,4
75,70,126,6,3
135,80,45,1,1
128,92,64,4,3
58,122,117,8,4
130,95,59,6,2
80,83,113,6,7
60,14,70,8,5
9,81,127,8,5
119,114,129,2,1
67,71,67,4,3
13,98,119,7,4
54,29,83,8,5
87,113,88,1,2
144,26,1,4,2
62,14,104,6,6
57,92,143,8,5
102,129,141,3,2
53,70,53,8,3
107,120,123,6,5
62,36,82,5,1
10,24,101,3,3
78,65,58,5,2
75,132,105,8,5
29,124,91,8,7
69,113,105,4,1
11,101,36,7,4
131,53,9,3,2
149,121,90,5,2
124,40,76,3,2
100,21,103,8,9
26,130,84,4,3
118,44,120,7,2
137,133,111,6,4
5,104,88,5,2
101,69,47,3,2
122,133,74,7,3
131,41,82,7,5
70,88,16,6,7
56,116,44,5,4
116,126,31,4,2
101,143,64,9,3
65,28,96,5,3
4,68,118,6,3
115,14,74,4,3
122,9,62,2,1
111,21,90,8,10
105,9,83,8,4
13,111,83,5,5
105,116,1,7,6
78,53,40,4,1
148,89,96,2,2
44,96,141,2,1
117,126,114,3,1
144,92,121,7,4
57,109,89,3,1
137,44,31,8,5
150,87,95,4,5
22,48,122,1,0
42,21,78,7,7
56,82,118,1,1
31,91,50,3,2
124,20,35,8,6
50,45,125,4,3
74,61,102,5,2
106,23,55,8,5
32,93,115,5,6
142,123,133,3,2
30,64,32,8,6
28,14,113,7,3
32,74,29,8,5
116,46,35,8,8
115,23,59,7,2
120,21,39,6,4
54,50,52,10,4
88,18,125,4,5
58,146,86,4,2
35,43,107,2,1
130,103,68,3,1
103,2,14,4,3
145,109,12,4,1
31,3,36,5,2
24,43,50,8,2
139,147,116,6,4
66,80,81,7,4
59,14,111,8,5
16,56,69,3,1
117,50,88,4,3
119,112,22,9,6
150,104,114,4,1
144,48,95,4,2
44,48,56,3,2
91,85,127,5,1
22,83,18,6,3
51,69,137,8,8
64,93,111,9,7
57,14,55,6,3
133,82,14,5,2
94,60,8,6,3
81,135,78,5,4
80,102,26,4,5
82,80,108,7,1
145,135,17,7,4
81,105,19,8,4
13,106,35,7,6
72,113,140,7,5
128,105,142,8,2
129,15,51,8,6
26,52,142,7,3
111,84,150,3,3
59,26,65,8,7
46,127,150,3,2
52,132,21,7,2
87,82,57,6,2
117,14,82,9,7
93,130,67,8,8
23,126,119,6,3
108,62,36,8,3
22,147,102,8,5
77,64,21,6,2
87,64,29,4,3
48,89,107,4,2
65,72,92,2,2
108,131,51,4,3
69,79,104,7,5
129,22,112,6,5
86,64,50,7,5
9,114,108,5,3
80,120,131,6,1
127,30,54,8,6
112,25,9,8,4
75,136,126,8,5
64,40,67,4,2
109,70,104,7,5
114,43,125,8,10
136,26,100,8,6
104,84,117,5,3
10,109,13,2,1
25,72,27,6,7
9,11,134,7,3
67,125,9,8,9
109,30,54,5,6
45,110,36,7,4
5,11,130,4,4
25,70,3,7,2
11,107,69,8,10
58,26,101,7,4
73,37,1,7,3
64,91,129,4,2
100,85,82,4,3
138,21,116,5,3
72,146,91,4,6
19,150,58,5,2
149,58,123,2,2
30,48,136,2,1
13,14,20,7,8
46,139,42,2,2
95,136,26,8,6
33,118,29,1,0
22,18,78,8,4
24,55,58,8,5
59,42,93,7,4
57,41,124,8,4
97,8,82,0,0
25,67,72,3,3
111,72,19,8,3
147,20,35,5,2
60,146,139,8,3
52,48,127,4,4
11,46,105,5,3
130,45,124,5,4
130,51,22,6,10
10,118,142,6,4
6,7,110,6,3
87,32,96,9,4
11,56,28,1,0
1,133,66,8,4
28,66,58,4,1
114,59,12,4,3
116,4,139,8,6
118,123,53,5,3
17,71,93,8,6
115,5,96,2,1
38,121,17,0,0
120,116,105,5,6
47,119,21,8,6
29,130,148,8,9
48,21,41,7,5
87,102,111,8,7
45,14,129,8,2
121,121,70,10,6
23,99,88,8,3
79,95,8,2,1
129,66,95,2,1
16,24,99,10,9
51,20,106,6,4
115,121,88,6,3
12,137,22,7,4
58,50,131,8,5
122,28,106,7,4
48,5,123,0,0
25,81,144,6,6
115,116,74,7,5
56,133,134,8,4
108,30,59,6,3
111,46,78,8,10
150,65,82,3,2
140,90,126,6,3
58,106,91,3,2
103,134,108,6,4
106,84,36,1,0
76,73,43,7,6
10,133,17,8,3
147,95,126,2,2
117,7,29,2,1
102,7,148,5,2
145,45,60,6,4
61,59,15,8,8
5,30,63,2,1
130,3,128,2,2
5,23,8,0,0
111,18,94,2,1
28,56,104,2,1
101,92,141,2,1
72,21,57,7,5
105,149,102,8,6
143,114,91,7,5
22,38,90,8,4
102,23,37,13,5
100,89,48,7,12
80,35,140,3,1
38,51,70,6,2
48,127,64,7,4
133,132,59,1,0
59,36,144,3,2
73,43,37,1,1
114,62,72,8,3
19,117,24,2,1
7,52,74,5,4
32,29,46,3,3
8,23,75,6,6
35,37,108,4,6
114,54,128,3,1
115,27,89,8,2
136,3,28,6,6
63,91,147,6,5
130,10,6,8,8
110,148,56,3,2
84,112,77,7,5
149,110,143,8,4
70,37,69,4,3
104,104,146,2,1
35,144,8,7,2
2,115,58,5,4
45,125,75,4,3
97,53,109,4,4
105,76,92,7,8
41,9,19,3,3
98,9,6,6,3
126,105,43,0,0
37,19,19,2,1
87,104,109,6,4
110,22,57,3,2
116,32,144,8,9
24,130,69,8,8
117,130,128,6,4
143,22,26,9,6
63,146,122,8,3
138,137,144,4,3
76,87,79,5,3
148,104,42,6,3
112,130,111,6,8
134,62,109,3,2
118,99,28,1,1
62,135,26,6,3
40,61,93,3,3
108,65,42,4,2
43,88,28,7,6
95,74,51,8,5
16,97,81,1,1
10,145,63,4,3
30,57,91,8,2
136,54,134,7,4
110,78,34,5,5
14,109,40,7,6
82,112,48,8,6
54,38,93,8,4
4,40,39,4,1
122,115,47,2,1
102,130,144,9,6
138,128,58,8,4
108,137,35,4,2
125,76,85,5,3
142,46,114,2,3
82,71,46,5,5
82,7,116,8,2
77,70,106,6,5
103,55,83,3,2
112,14,142,7,8
150,12,108,5,5
26,129,14,7,4
144,87,96,7,5
72,97,75,7,4
52,59,54,8,10
93,1,55,8,4
54,81,90,6,2
71,118,73,3,1
111,3,87,2,1
90,68,143,8,7
105,16,62,4,2
132,78,33,3,3
99,31,4,3,2
64,10,35,7,6
89,79,119,7,4
101,144,66,6,4
66,133,133,8,7
139,1,16,6,3
95,12,51,9,9
22,66,106,7,9
62,78,90,6,7
75,87,67,4,1
48,6,126,6,4
17,29,107,7,6
65,40,61,10,9
69,25,48,8,6
39,81,12,4,2
15,97,82,6,4
111,136,122,6,3
73,42,78,3,2
20,96,18,8,4
33,34,43,8,3
27,106,36,6,3
44,59,112,8,7
125,132,34,4,3
135,112,40,5,3
109,107,55,5,3
90,139,123,2,1
39,69,132,6,3
118,139,1,0,0
68,120,40,6,4
34,143,90,4,1
50,115,115,6,4
128,9,144,4,2
81,70,110,4,2
141,50,47,5,4
33,90,130,5,3
41,10,18,4,2
134,113,119,6,2
81,81,131,7,6
2,32,114,5,4
8,120,106,4,3
122,143,83,2,2
91,142,56,1,0
35,115,67,7,3
94,94,30,6,7
49,127,53,6,9
16,94,138,3,2
19,1,75,6,2
128,107,64,5,4
4,55,109,8,3
14,60,103,5,3
116,55,130,4,4
138,43,13,2,1
136,144,106,5,2
149,144,44,2,1
145,117,87,7,2
98,6,45,5,1
69,92,15,7,5
146,8,102,0,0
36,6,26,2,2
96,89,112,0,0
15,138,113,2,1
109,27,109,4,4
2,66,111,8,4
125,1,15,3,1
100,107,10,2,1
28,35,63,9,7
47,59,115,6,2
147,145,23,8,2
49,76,101,5,1
19,85,86,2,2
44,75,62,2,3
17,97,133,1,0
40,124,1,6,3
7,18,100,9,4
123,101,91,5,5
17,82,65,6,4
90,129,126,4,2
20,37,137,8,3
70,1,113,7,1
87,43,76,8,1
73,148,55,6,2
58,146,57,6,6
69,140,40,2,2
76,24,98,4,1
58,110,70,6,5
7,83,120,4,4
63,65,88,6,3
47,31,131,6,3
127,51,93,3,2
60,99,15,7,5
33,124,142,8,4
128,123,15,2,2
74,37,133,8,5
116,25,43,2,3
51,80,41,5,3
77,28,9,3,2
39,7,6,4,3
18,3,82,4,2
42,139,56,8,5
77,46,41,4,2
121,78,93,3,2
126,75,85,4,1
6,50,86,8,5
91,50,33,3,3
123,66,101,9,5
8,67,2,8,4
18,115,147,8,5
24,97,129,5,2
31,13,142,6,4
1,63,24,7,8
5,5,94,5,5
42,126,136,4,2
132,141,18,8,8
115,138,134,1,1
115,107,144,2,1
97,23,35,4,2
16,33,14,5,4
36,57,1,3,2
125,64,125,4,2
81,148,72,7,4
77,46,50,7,3
19,130,9,7,3
73,13,89,6,2
43,66,29,4,3
24,77,143,5,2
53,77,92,7,6
14,74,112,6,8
102,79,38,8,7
38,35,102,8,3
93,125,24,1,1
111,133,72,4,2
72,115,128,7,3
136,139,24,3,2
18,34,15,4,1
27,144,11,4,4
74,124,50,8,7
28,84,2,5,4
128,1,41,5,3
53,126,11,8,6
24,17,24,6,6
110,80,34,8,7
65,44,62,1,1
21,51,110,0,0
30,85,106,5,5
54,141,42,7,4
97,11,64,3,2
69,104,71,8,6
9,7,149,5,5
87,40,61,8,8
54,110,4,7,7
140,64,110,5,3
112,104,43,7,4
49,101,91,8,6
61,112,137,3,3
58,52,75,8,9
128,94,14,4,4
55,33,101,8,7
59,94,37,8,6
62,89,12,8,7
89,97,16,7,5
71,17,45,5,7
63,128,125,2,2
141,17,53,8,10
146,8,82,6,4
124,12,9,1,2
80,84,72,5,2
63,52,108,0,1
23,88,110,3,3
134,136,65,6,8
27,109,48,3,1
135,50,25,6,2
31,70,79,1,0
120,66,73,3,2
6,119,83,4,2
100,121,137,6,4
75,41,96,5,1
125,136,61,5,3
74,8,16,5,7
50,12,19,7,3
77,149,99,6,8
115,82,87,6,5
54,5,26,5,3
98,36,150,6,4
84,61,8,3,1
125,78,2,4,5
21,50,140,5,4
26,147,26,6,4
114,96,64,6,6
141,133,8,4,3
20,150,7,4,2
84,44,12,2,1
93,86,134,2,2
5,75,76,5,3
128,74,150,4,3
131,42,96,8,4
98,26,116,3,1
122,19,122,8,5
72,119,117,6,6
59,27,105,8,5
115,90,4,6,3
81,143,31,6,4
31,52,88,7,4
44,49,91,3,3
118,38,95,2,1
95,118,146,9,5
48,33,35,6,3
67,149,25,5,2
88,49,93,1,0
128,29,102,7,3
116,103,118,9,3
50,28,107,5,3
139,83,13,4,4
117,41,118,4,2
146,41,107,4,3
148,144,83,4,4
128,102,107,3,4
26,39,119,4,1
127,14,25,6,3
38,66,20,6,3
62,124,131,3,3
101,143,126,6,5
134,82,4,7,1
7,77,96,7,3
42,45,37,2,2
115,68,85,6,5
118,73,110,8,2
7,138,63,8,7
48,27,4,8,4
114,105,65,5,3
86,74,55,6,2
63,4,25,6,2
87,114,129,7,5
21,24,65,7,3
118,140,52,6,2
37,106,47,4,0
73,76,10,5,3
87,68,53,7,3
121,12,36,5,2
144,32,148,4,1
5,35,109,8,2
32,85,5,7,4
111,47,103,8,4
79,46,107,6,5
73,31,66,5,4
26,52,66,7,3
129,118,30,8,3
93,116,51,5,2
113,30,150,3,1
88,11,66,6,4
64,55,146,5,3
70,78,57,8,8
61,28,128,4,1
85,34,128,7,6
132,16,45,3,2
79,12,149,7,2
32,142,109,6,4
74,17,30,6,7
5,39,80,8,6
13,103,145,6,3
91,42,103,5,4
90,11,109,3,2
102,128,149,5,4
51,35,35,4,1
96,32,134,3,2
114,40,17,6,6
66,92,140,6,4
134,30,4,8,2
118,27,120,5,4
13,40,79,7,4
73,78,78,6,5
57,1,50,6,6
93,12,106,6,3
64,76,62,6,4
66,142,56,1,0
24,85,137,5,5
16,118,69,8,3
147,55,72,4,1
91,46,99,8,12
111,71,54,2,1
129,63,142,5,3
61,59,13,7,4
29,59,110,4,3
42,56,105,7,6
61,13,53,8,5
112,15,115,5,4
64,18,147,8,3
14,100,147,8,4
37,124,51,5,2
19,122,137,3,2
144,7,112,7,6
128,21,101,1,1
95,56,41,8,4
106,56,142,6,4
18,110,15,7,5
75,131,132,8,9
12,35,47,2,2
124,76,42,7,5
112,56,142,8,4
142,29,77,5,2
14,49,115,4,2
6,94,145,7,5
22,15,90,10,4
122,101,4,8,7
51,116,116,9,10
116,60,129,9,5
63,31,33,5,1
18,100,47,3,3
77,34,11,4,2
5,22,98,1,1
131,5,16,4,2
85,122,149,5,2
31,56,94,5,3
34,15,102,2,2
126,46,115,7,6
111,94,72,15,4
59,18,87,3,2
138,117,123,1,1
117,137,70,2,1
66,130,94,8,10
67,105,25,4,3
8,4,120,4,3
30,147,46,4,2
100,60,68,3,3
105,91,108,6,3
36,68,26,7,5
16,73,150,6,4
3,34,45,6,7
73,45,146,0,0
38,15,147,6,2
100,145,129,8,6
45,81,143,4,4
63,114,130,8,6
107,25,66,2,1
62,22,122,2,2
129,94,119,8,5
62,134,100,5,1
121,139,113,6,1
14,79,96,1,0
142,24,29,8,3
118,130,115,7,6
45,73,128,4,1
87,79,123,8,7
25,107,113,6,5
56,46,113,4,3
23,103,105,3,2
90,68,31,8,5
3,99,2,4,3
91,18,118,2,1
135,115,132,7,4
140,123,9,4,2
99,43,140,8,3
26,87,104,1,0
110,145,10,6,6
134,107,150,4,2
35,89,6,7,6
7,141,147,5,5
50,23,78,8,4
55,130,115,4,1
72,87,141,2,2
111,25,22,4,3
18,70,82,5,5
43,84,114,4,3
60,99,126,7,8
86,16,79,4,2
52,115,1,4,2
24,116,55,4,4
139,69,80,4,2
80,133,36,7,2
15,88,56,8,11
110,135,132,5,4
86,146,46,7,0
47,69,49,7,8
83,57,86,8,6
57,59,24,3,3
29,111,57,4,1
128,9,84,6,5
89,15,91,6,1
129,77,18,8,4
132,32,33,1,2
1,111,106,7,4
25,21,138,3,2
32,31,47,8,5
54,17,124,8,5
45,118,4,8,5
145,39,32,6,8
29,133,14,6,6
98,66,93,1,2
73,68,128,8,5
42,57,80,6,9
54,131,78,8,4
124,26,78,3,2
41,58,78,7,1
28,6,117,2,1
84,119,110,5,4
83,94,31,8,5
130,56,20,4,2
67,81,114,4,3
147,85,140,4,4
128,10,14,6,8
35,38,34,8,3
19,95,16,8,4
138,132,28,1,1
3,18,39,6,2
1,22,95,4,2
63,73,131,5,3
96,79,94,4,3
51,2,23,7,2
114,129,124,2,1
117,58,83,8,6
41,100,119,7,5
76,116,110,4,3
12,68,114,6,5
3,34,72,1,1
143,147,122,1,0
50,32,19,7,4
63,55,149,2,1
127,92,135,4,3
66,102,86,5,4
141,125,29,8,8
147,95,122,6,5
49,113,121,6,6
10,101,70,5,4
139,131,72,8,4
73,143,35,8,4
25,131,11,5,5
140,54,52,1,0
70,125,56,8,7
2,90,4,7,3
42,109,107,7,3
14,133,18,8,8
26,95,103,8,4
46,18,113,6,4
57,57,102,6,8
139,107,130,6,3
64,138,39,8,5
41,40,130,7,5
79,46,26,8,4
6,74,145,8,11
133,62,20,4,2
46,64,15,7,4
11,123,139,2,0
90,130,103,3,4
126,112,146,8,9
47,131,109,8,3
47,10,146,6,6
55,2,142,2,1
79,73,12,6,4
98,84,64,6,4
90,34,150,8,4
111,146,112,0,0
107,72,42,7,3
134,106,106,4,3
74,48,60,6,4
46,99,110,1,0
135,50,8,8,9
71,7,9,5,1
42,55,94,3,2
25,99,49,5,3
100,13,126,8,6
35,9,150,6,4
90,64,81,7,4
41,75,51,5,2
15,74,123,8,11
144,86,147,4,3
63,98,43,7,6
133,21,43,7,7
85,68,50,7,6
122,128,131,6,3
140,24,102,6,4
146,2,110,2,1
48,117,104,3,3
61,63,1,8,3
140,140,140,7,3
87,74,44,6,3
58,89,149,0,0
50,93,44,8,10
44,57,50,7,3
79,65,63,2,1
90,86,87,4,4
79,83,145,2,0
117,51,12,6,3
72,60,17,11,8
24,15,85,8,4
54,89,10,6,2
104,41,5,6,3
38,55,95,4,2
42,74,4,5,1
49,92,98,1,1
131,146,73,8,7
78,22,71,6,3
17,7,52,2,2
84,59,20,5,6
57,98,29,2,2
122,51,128,6,2
150,35,138,8,5
63,147,100,5,5
90,57,136,2,2
96,97,40,6,4
120,55,146,5,5
87,27,47,7,3
86,147,45,4,1
76,30,66,8,12
9,126,109,3,2
74,93,139,3,2
75,104,37,4,2
141,96,125,7,2
44,106,73,6,6
74,13,104,0,0
104,122,112,4,2
22,97,1,0,1
51,135,144,5,4
103,12,105,6,4
111,10,12,8,3
66,73,7,8,11
43,109,98,3,2
123,72,137,1,1
63,112,27,3,3
10,74,62,5,2
147,52,120,4,2
69,50,103,8,5
76,92,79,7,3
125,1,77,5,1
80,138,11,6,5
77,7,50,6,2
120,68,116,7,5
77,59,106,7,5
144,1,96,6,2
27,3,142,6,5
51,127,7,7,6
65,18,48,6,4
1,118,2,1,0
49,41,131,8,6
11,114,19,1,0
146,91,82,8,4
150,56,82,6,0
92,8,19,7,4
113,97,135,2,1
25,5,88,5,2
115,119,107,5,0
55,25,13,4,2
54,116,47,4,7
41,149,85,4,3
75,77,70,3,2
150,24,37,6,5
82,145,137,10,11
106,74,34,6,5
47,82,149,4,2
36,23,37,6,3
41,110,58,8,3
31,146,106,2,1
100,124,4,6,5
26,134,19,6,5
32,105,150,6,5
147,71,99,6,4
108,20,77,6,2
148,24,73,6,5
37,2,54,6,2
73,36,112,4,1
7,29,90,4,3
54,17,108,4,1
5,117,95,3,3
140,106,117,4,3
109,96,53,5,6
129,16,42,6,2
100,86,138,5,3
117,138,142,4,4
48,4,128,5,3
117,134,62,8,9
136,147,16,8,3
80,83,139,8,5
11,58,19,7,5
26,101,133,8,4
98,23,60,6,3
111,40,121,8,7
39,5,18,7,4
53,62,116,7,5
16,80,18,8,5
89,22,105,5,5
20,122,69,6,2
126,74,88,6,2
24,52,147,4,5
118,24,51,3,2
37,61,74,6,5
96,138,28,8,5
10,61,76,6,3
141,56,145,6,6
47,104,114,6,3
11,59,141,2,1
113,76,90,4,3
34,86,148,1,1
72,110,33,8,5
19,83,39,2,3
54,39,69,3,2
107,134,49,8,6
110,83,7,8,3
126,5,33,4,2
134,112,138,2,2
56,50,59,4,4
68,128,131,5,4
106,22,116,5,5
143,2,90,1,1
99,37,17,2,2
62,130,66,6,6
69,134,116,7,5
18,54,23,8,4
68,92,85,6,1
145,128,28,6,5
91,96,37,7,3
18,55,137,5,3
52,111,11,7,3
43,64,75,6,4
98,86,150,7,5
89,46,23,7,3
43,30,136,4,1
27,112,107,5,2
44,110,76,8,5
13,10,49,1,1
47,53,7,6,3
53,93,4,5,4
35,147,34,7,7
5,12,105,5,1
113,118,118,4,2
66,34,62,7,6
131,106,75,5,6
28,7,57,5,3
74,140,113,7,4
138,141,32,4,1
3,74,142,6,2
63,147,118,6,4
70,113,64,5,3
130,32,34,3,1
121,17,54,5,2
92,17,87,2,2
52,69,26,6,2
126,140,59,5,3
115,7,11,3,2
149,111,91,6,4
87,15,110,7,4
84,99,6,1,1
65,140,49,6,3
1,8,119,6,4
22,83,6,6,7
41,57,102,2,2
58,127,55,8,7
14,104,89,7,5
83,4,117,3,4
132,125,36,8,5
20,79,131,5,3
9,34,96,6,5
53,36,130,4,2
17,54,113,6,7
86,127,110,3,2
74,106,122,6,3
88,123,3,1,1
109,92,9,8,1
58,26,68,7,2
22,12,99,5,1
41,89,69,8,5
150,146,103,3,3
32,117,150,5,3
60,32,19,3,1
29,4,76,4,2
55,84,128,2,3
4,142,44,2,1
84,133,51,4,2
120,37,75,7,5
123,86,134,3,2
108,148,89,5,2
109,25,37,4,2
125,144,2,9,6
139,57,134,6,1
34,56,67,2,1
10,12,137,3,3
11,11,136,1,0
85,43,90,2,1
106,146,124,6,4
123,17,10,3,2
93,124,102,2,1
53,46,13,6,2
13,105,138,8,12
105,12,144,8,10
46,145,140,4,3
32,93,18,8,11
23,59,91,4,2
96,48,138,1,1
113,61,40,8,6
127,57,107,1,0
37,113,75,5,4
69,51,1,5,4
31,66,7,8,6
10,128,81,2,2
137,36,135,3,2
100,33,79,6,4
34,55,76,8,5
117,45,71,5,3
38,124,43,6,2
117,63,60,2,1
28,116,20,5,4
120,83,103,5,3
23,69,37,5,5
108,124,78,5,5
139,94,33,1,1
119,55,50,7,4
28,5,48,3,2
94,145,72,6,6
54,87,140,8,4
97,43,132,4,1
146,73,124,7,3
124,14,32,4,5
132,126,148,6,3
68,14,79,3,2
127,138,128,6,2
72,70,112,8,4
46,11,98,5,6
23,91,112,8,5
126,150,81,5,4
67,81,20,6,3
130,7,149,8,4
134,16,70,7,4
86,71,54,5,3
125,4,139,5,4
45,67,31,5,2
43,31,55,6,3
7,123,95,8,7
28,19,114,8,8
64,10,70,1,0
24,32,92,1,1
103,21,149,4,3
94,90,95,6,4
103,84,36,6,4
34,144,139,7,4
30,74,121,6,6
148,29,67,5,1
3,57,103,1,1
55,89,104,7,4
130,148,39,2,1
64,138,38,8,7
73,116,73,11,3
98,40,123,7,3
39,138,146,6,5
111,148,85,10,8
145,141,72,8,4
27,88,115,3,2
43,140,14,4,3
62,21,6,0,0
128,48,147,5,6
129,84,62,9,9
128,88,8,8,5
100,90,30,5,2
65,1,40,5,1
23,18,52,0,0
20,125,84,6,2
46,22,41,9,5
115,100,75,4,4
43,133,150,6,4
48,84,117,5,8
53,49,74,3,2
35,43,131,3,3
77,23,44,0,0
77,75,64,8,3
23,51,39,6,3
71,21,15,3,3
57,126,12,6,4
150,88,24,6,1
18,23,43,1,2
116,124,28,14,6
1,16,33,6,5
65,126,135,1,1
114,53,16,8,4
62,39,25,7,6
131,78,55,8,3
7,141,31,7,4
95,17,18,6,1
58,139,4,3,4
55,135,57,4,2
53,35,32,0,0
87,90,7,6,5
56,128,113,8,5
106,57,47,4,4
30,6,30,4,3
90,77,31,8,3
118,15,124,6,2
32,27,49,8,8
42,16,47,6,4
61,41,14,7,5
19,24,144,5,3
16,135,13,6,3
65,19,124,5,7
25,35,81,5,2
54,57,21,7,4
59,128,42,2,1
124,81,23,7,7
107,128,122,7,1
79,70,85,5,2
116,145,143,6,5
40,65,121,8,3
15,143,32,8,4
118,64,134,6,1
87,103,43,4,2
144,61,94,8,13
79,125,141,5,3
146,70,80,6,4
131,26,5,5,1
149,24,114,5,6
2,138,141,5,1
25,93,148,5,4
2,136,21,3,2
113,45,34,8,5
49,23,103,5,4
30,3,23,4,3
8,93,140,7,3
55,81,32,4,3
11,49,73,8,5
76,147,75,5,3
29,111,143,7,11
20,99,100,3,2
28,69,7,4,4
97,33,79,4,4
138,38,25,8,5
80,50,109,5,2
103,53,13,8,3
129,76,26,5,3
79,1,21,8,5
64,95,148,4,1
47,92,93,4,2
12,46,147,0,0
114,13,127,4,2
116,88,97,8,5
9,91,58,3,2
87,45,57,4,4
16,52,133,2,2
19,85,143,4,1
121,130,33,8,4
82,18,86,7,8
81,103,136,0,0
14,116,42,7,4
98,60,3,6,4
107,131,135,8,3
63,74,5,8,4
14,130,13,8,8
137,4,133,6,2
71,44,104,1,0
79,111,96,5,3
8,84,53,8,4
35,147,53,4,2
23,111,24,5,6
82,5,127,7,10
1,108,9,8,5
73,136,6,4,4
112,67,91,5,3
4,145,134,4,6
67,45,35,8,6
1,109,53,5,2
1,133,59,8,6
146,11,5,3,3
142,76,86,7,2
108,109,49,6,5
123,107,40,3,2
142,147,142,1,2
31,9,57,6,7
95,22,148,6,4
18,31,98,8,7
57,31,42,2,1
29,38,86,7,9
33,140,24,6,3
31,122,63,7,5
14,100,76,8,4
64,146,89,7,5
78,23,39,6,3
119,8,63,5,3
148,31,83,2,1
118,140,81,5,2
